R,M,P
0.6300041710473384,0.000426613500049487,1.2837022991699976e+27
0.6304101015699204,0.00042743690685617366,1.283684839867446e+27
0.6308160320925025,0.0004282613690732288,1.2836673695192e+27
0.6312219626150845,0.00042908688736563005,1.283649888125645e+27
0.6316278931376665,0.0004299134623983265,1.283632395687166e+27
0.6320338236602486,0.0004307410948362394,1.2836148922041494e+27
0.6324397541828306,0.00043156978534426133,1.2835973776769804e+27
0.6328456847054127,0.00043239953458725725,1.2835798521060445e+27
0.6332516152279948,0.0004332303432300635,1.283562315491729e+27
0.6336575457505768,0.0004340622119374883,1.2835447678344192e+27
0.6340634762731588,0.00043489514137431165,1.283527209134503e+27
0.6344694067957409,0.0004357291322052851,1.2835096393923667e+27
0.634875337318323,0.00043656418509513216,1.2834920586083978e+27
0.635281267840905,0.0004374003007085477,1.2834744667829836e+27
0.635687198363487,0.00043823747971019866,1.2834568639165122e+27
0.6360931288860691,0.0004390757227647231,1.2834392500093712e+27
0.6364990594086511,0.0004399150305367314,1.283421625061949e+27
0.6369049899312332,0.00044075540369080483,1.2834039890746338e+27
0.6373109204538152,0.00044159684289149677,1.2833863420478144e+27
0.6377168509763972,0.00044243934880333185,1.2833686839818796e+27
0.6381227814989793,0.0004432829220908067,1.283351014877219e+27
0.6385287120215614,0.000444127563418389,1.2833333347342212e+27
0.6389346425441434,0.0004449732734505181,1.2833156435532766e+27
0.6393405730667254,0.0004458200528516051,1.2832979413347753e+27
0.6397465035893074,0.00044666790228603217,1.2832802280791064e+27
0.6401524341118895,0.0004475168224181535,1.283262503786661e+27
0.6405583646344716,0.000448366813912294,1.2832447684578298e+27
0.6409642951570537,0.0004492178774327508,1.2832270220930035e+27
0.6413702256796356,0.0004500700136437918,1.2832092646925728e+27
0.6417761562022177,0.0004509232232096567,1.2831914962569296e+27
0.6421820867247997,0.0004517775067945565,1.2831737167864657e+27
0.6425880172473818,0.0004526328650626733,1.283155926281572e+27
0.6429939477699639,0.0004534892986781609,1.283138124742641e+27
0.6433998782925459,0.0004543468083051443,1.283120312170065e+27
0.643805808815128,0.0004552053946077197,1.2831024885642367e+27
0.6442117393377099,0.0004560650582499548,1.283084653925549e+27
0.644617669860292,0.00045692579989588847,1.283066808254395e+27
0.6450236003828741,0.0004577876202095306,1.2830489515511674e+27
0.6454295309054561,0.0004586505198548628,1.28303108381626e+27
0.6458354614280382,0.0004595144994958375,1.283013205050067e+27
0.6462413919506201,0.00046037955979637843,1.2829953152529818e+27
0.6466473224732022,0.00046124570142038065,1.282977414425399e+27
0.6470532529957843,0.0004621129250317102,1.2829595025677127e+27
0.6474591835183663,0.00046298123129420444,1.2829415796803183e+27
0.6478651140409484,0.0004638506208716718,1.2829236457636105e+27
0.6482710445635305,0.0004647210944278914,1.2829057008179842e+27
0.6486769750861124,0.00046559265262661445,1.2828877448438348e+27
0.6490829056086944,0.0004664652961315622,1.2828697778415583e+27
0.6494888361312765,0.00046733902560642767,1.2828517998115507e+27
0.6498947666538586,0.0004682138417148742,1.2828338107542078e+27
0.6503006971764407,0.0004690897451205372,1.2828158106699265e+27
0.6507066276990227,0.000469966736487022,1.2827977995591033e+27
0.6511125582216046,0.0004708448164779057,1.2827797774221348e+27
0.6515184887441867,0.00047172398575673574,1.2827617442594184e+27
0.6519244192667688,0.00047260424498703105,1.2827437000713517e+27
0.6523303497893509,0.00047348559483228136,1.2827256448583318e+27
0.6527362803119329,0.000474368035955947,1.282707578620757e+27
0.6531422108345148,0.0004752515690214597,1.2826895013590256e+27
0.6535481413570969,0.00047613619469222165,1.2826714130735356e+27
0.653954071879679,0.000477021913631606,1.2826533137646855e+27
0.6543600024022611,0.00047790872650295706,1.282635203432874e+27
0.6547659329248431,0.0004787966339695894,1.2826170820785008e+27
0.6551718634474251,0.0004796856366947889,1.2825989497019648e+27
0.6555777939700073,0.00048057573534181187,1.282580806303666e+27
0.6559837244925891,0.00048146693057388575,1.2825626518840035e+27
0.6563896550151712,0.0004823592230542084,1.2825444864433777e+27
0.6567955855377533,0.00048325261344594876,1.2825263099821892e+27
0.6572015160603353,0.00048414710241224615,1.282508122500838e+27
0.6576074465829174,0.0004850426906162107,1.2824899239997252e+27
0.6580133771054995,0.0004859393787209234,1.2824717144792514e+27
0.6584193076280815,0.0004868371673894356,1.2824534939398184e+27
0.6588252381506635,0.00048773605728476944,1.2824352623818276e+27
0.6592311686732456,0.000488636049069918,1.28241701980568e+27
0.6596370991958277,0.0004895371434078444,1.2823987662117787e+27
0.6600430297184098,0.0004904393409614827,1.2823805016005252e+27
0.6604489602409916,0.0004913426423937377,1.2823622259723216e+27
0.6608548907635737,0.0004922470483674841,1.282343939327572e+27
0.6612608212861557,0.0004931525595455679,1.2823256416666778e+27
0.6616667518087378,0.0004940591765908053,1.282307332990043e+27
0.6620726823313199,0.0004949669001659828,1.282289013298071e+27
0.662478612853902,0.0004958757309338578,1.282270682591165e+27
0.662884543376484,0.0004967856695571578,1.2822523408697298e+27
0.663290473899066,0.0004976967166985809,1.2822339881341688e+27
0.6636964044216481,0.000498608873020796,1.2822156243848867e+27
0.6641023349442301,0.0004995221391864414,1.2821972496222878e+27
0.6645082654668122,0.0005004365158581273,1.2821788638467777e+27
0.6649141959893942,0.0005013520036984328,1.2821604670587605e+27
0.6653201265119761,0.0005022686033699081,1.2821420592586423e+27
0.6657260570345582,0.000503186315535074,1.282123640446828e+27
0.6661319875571403,0.0005041051408564208,1.282105210623725e+27
0.6665379180797224,0.0005050250799964098,1.2820867697897375e+27
0.6669438486023044,0.0005059461336174726,1.2820683179452727e+27
0.6673497791248865,0.0005068683023820104,1.282049855090737e+27
0.6677557096474686,0.0005077915869523955,1.2820313812265375e+27
0.6681616401700505,0.0005087159879909698,1.282012896353081e+27
0.6685675706926326,0.0005096415061600458,1.2819944004707745e+27
0.6689735012152146,0.0005105681421219059,1.281975893580026e+27
0.6693794317377966,0.000511495896538803,1.281957375681243e+27
0.6697853622603787,0.0005124247700729598,1.2819388467748335e+27
0.6701912927829607,0.0005133547633865697,1.2819203068612063e+27
0.6705972233055427,0.0005142858771417957,1.281901755940769e+27
0.6710031538281248,0.000515218112000771,1.281883194013931e+27
0.6714090843507069,0.0005161514686255992,1.281864621081101e+27
0.671815014873289,0.0005170859476783537,1.2818460371426878e+27
0.672220945395871,0.0005180215498210778,1.2818274421991018e+27
0.672626875918453,0.0005189582757157854,1.281808836250752e+27
0.6730328064410351,0.00051989612602446,1.281790219298049e+27
0.673438736963617,0.0005208351014090553,1.2817715913414022e+27
0.6738446674861991,0.0005217752025314948,1.2817529523812225e+27
0.6742505980087812,0.0005227164300536718,1.2817343024179202e+27
0.6746565285313632,0.0005236587846374503,1.2817156414519066e+27
0.6750624590539452,0.0005246022669446633,1.2816969694835924e+27
0.6754683895765273,0.0005255468776371147,1.2816782865133894e+27
0.6758743200991094,0.0005264926173765772,1.2816595925417092e+27
0.6762802506216914,0.0005274394868247942,1.2816408875689632e+27
0.6766861811442735,0.0005283874866434787,1.2816221715955638e+27
0.6770921116668556,0.0005293366174943136,1.2816034446219236e+27
0.6774980421894374,0.0005302868800389517,1.2815847066484547e+27
0.6779039727120195,0.0005312382749390151,1.2815659576755703e+27
0.6783099032346016,0.0005321908028560964,1.281547197703683e+27
0.6787158337571836,0.0005331444644517575,1.281528426733207e+27
0.6791217642797657,0.0005340992603875302,1.2815096447645548e+27
0.6795276948023478,0.0005350551913249161,1.2814908517981415e+27
0.6799336253249298,0.0005360122579253866,1.28147204783438e+27
0.6803395558475118,0.0005369704608503824,1.2814532328736848e+27
0.6807454863700939,0.0005379298007613143,1.2814344069164705e+27
0.681151416892676,0.0005388902783195628,1.2814155699631517e+27
0.681557347415258,0.0005398518941864778,1.281396722014144e+27
0.68196327793784,0.0005408146490233785,1.281377863069862e+27
0.682369208460422,0.0005417785434915545,1.2813589931307213e+27
0.682775138983004,0.0005427435782522648,1.2813401121971378e+27
0.6831810695055861,0.0005437097539667372,1.2813212202695273e+27
0.6835870000281682,0.0005446770712961702,1.281302317348306e+27
0.6839929305507503,0.0005456455309017308,1.2812834034338905e+27
0.6843988610733323,0.0005466151334445564,1.2812644785266973e+27
0.6848047915959143,0.0005475858795857535,1.2812455426271435e+27
0.6852107221184964,0.0005485577699863979,1.2812265957356463e+27
0.6856166526410784,0.0005495308053075353,1.2812076378526228e+27
0.6860225831636605,0.0005505049862101804,1.281188668978491e+27
0.6864285136862425,0.0005514803133553177,1.2811696891136684e+27
0.6868344442088244,0.000552456787403901,1.2811506982585737e+27
0.6872403747314065,0.0005534344090168536,1.2811316964136247e+27
0.6876463052539886,0.0005544131788550678,1.2811126835792398e+27
0.6880522357765706,0.0005553930975794058,1.2810936597558387e+27
0.6884581662991527,0.0005563741658506986,1.2810746249438396e+27
0.6888640968217348,0.0005573563843297471,1.2810555791436623e+27
0.6892700273443169,0.000558339753677321,1.2810365223557267e+27
0.6896759578668988,0.0005593242745541595,1.281017454580452e+27
0.6900818883894809,0.0005603099476209712,1.2809983758182585e+27
0.6904878189120629,0.0005612967735384338,1.280979286069566e+27
0.6908937494346449,0.0005622847529671945,1.280960185334796e+27
0.691299679957227,0.000563273886567869,1.280941073614369e+27
0.691705610479809,0.000564264175001043,1.2809219509087055e+27
0.692111541002391,0.0005652556189272712,1.2809028172182268e+27
0.6925174715249731,0.0005662482190070771,1.2808836725433548e+27
0.6929234020475552,0.0005672419759009539,1.280864516884511e+27
0.6933293325701373,0.0005682368902693634,1.2808453502421178e+27
0.6937352630927193,0.0005692329627727368,1.2808261726165967e+27
0.6941411936153014,0.0005702301940714745,1.2808069840083704e+27
0.6945471241378834,0.0005712285848259457,1.280787784417862e+27
0.6949530546604653,0.0005722281356964887,1.280768573845494e+27
0.6953589851830474,0.0005732288473434111,1.28074935229169e+27
0.6957649157056295,0.0005742307204269894,1.2807301197568726e+27
0.6961708462282115,0.0005752337556074689,1.2807108762414663e+27
0.6965767767507935,0.0005762379535450639,1.2806916217458944e+27
0.6969827072733756,0.0005772433148999584,1.2806723562705814e+27
0.6973886377959577,0.0005782498403323043,1.280653079815952e+27
0.6977945683185397,0.000579257530502223,1.28063379238243e+27
0.6982004988411218,0.0005802663860698049,1.2806144939704408e+27
0.6986064293637039,0.0005812764076951088,1.2805951845804095e+27
0.699012359886286,0.0005822875960381631,1.280575864212761e+27
0.6994182904088678,0.0005832999517589644,1.2805565328679215e+27
0.6998242209314499,0.0005843134755174787,1.2805371905463165e+27
0.7002301514540319,0.0005853281679736404,1.2805178372483716e+27
0.700636081976614,0.0005863440297873527,1.280498472974514e+27
0.7010420124991961,0.0005873610616184883,1.2804790977251695e+27
0.7014479430217782,0.0005883792641268879,1.2804597115007653e+27
0.7018538735443601,0.0005893986379723609,1.2804403143017284e+27
0.7022598040669422,0.000590419183814686,1.2804209061284855e+27
0.7026657345895243,0.0005914409023136104,1.280401486981465e+27
0.7030716651121063,0.0005924637941288497,1.280382056861094e+27
0.7034775956346883,0.0005934878599200889,1.2803626157678008e+27
0.7038835261572703,0.0005945131003469808,1.280343163702013e+27
0.7042894566798523,0.0005955395160691474,1.2803237006641602e+27
0.7046953872024344,0.0005965671077461795,1.2803042266546704e+27
0.7051013177250165,0.0005975958760376359,1.2802847416739724e+27
0.7055072482475986,0.0005986258216030444,1.2802652457224958e+27
0.7059131787701806,0.0005996569451019012,1.280245738800669e+27
0.7063191092927626,0.0006006892471936715,1.280226220908923e+27
0.7067250398153447,0.0006017227285377884,1.2802066920476872e+27
0.7071309703379267,0.000602757389793654,1.2801871522173915e+27
0.7075369008605088,0.0006037932316206389,1.280167601418467e+27
0.7079428313830908,0.0006048302546780816,1.2801480396513436e+27
0.7083487619056728,0.0006058684596252897,1.2801284669164522e+27
0.7087546924282548,0.0006069078471215394,1.280108883214224e+27
0.7091606229508369,0.0006079484178260745,1.2800892885450908e+27
0.7095665534734189,0.000608990172398108,1.2800696829094835e+27
0.709972483996001,0.0006100331114968211,1.280050066307834e+27
0.7103784145185831,0.0006110772357813632,1.2800304387405747e+27
0.7107843450411652,0.0006121225459108522,1.2800108002081378e+27
0.7111902755637471,0.0006131690425443742,1.2799911507109555e+27
0.7115962060863292,0.0006142167263409839,1.2799714902494615e+27
0.7120021366089113,0.0006152655979597043,1.2799518188240877e+27
0.7124080671314932,0.0006163156580595262,1.279932136435268e+27
0.7128139976540753,0.0006173669072994095,1.279912443083436e+27
0.7132199281766574,0.0006184193463382816,1.279892738769025e+27
0.7136258586992393,0.0006194729758350385,1.2798730234924695e+27
0.7140317892218214,0.0006205277964485445,1.2798532972542033e+27
0.7144377197444035,0.0006215838088376318,1.279833560054661e+27
0.7148436502669856,0.0006226410136611013,1.279813811894277e+27
0.7152495807895676,0.0006236994115777213,1.2797940527734867e+27
0.7156555113121497,0.0006247590032462287,1.279774282692725e+27
0.7160614418347317,0.0006258197893253292,1.2797545016524273e+27
0.7164673723573136,0.0006268817704736951,1.2797347096530295e+27
0.7168733028798957,0.0006279449473499683,1.2797149066949676e+27
0.7172792334024778,0.0006290093206127577,1.2796950927786772e+27
0.7176851639250598,0.0006300748909206409,1.279675267904595e+27
0.7180910944476419,0.0006311416589321633,1.2796554320731575e+27
0.7184970249702239,0.0006322096253058384,1.2796355852848015e+27
0.718902955492806,0.0006332787907001475,1.2796157275399647e+27
0.719308886015388,0.0006343491557735402,1.2795958588390838e+27
0.7197148165379701,0.0006354207211844344,1.2795759791825962e+27
0.7201207470605522,0.0006364934875912145,1.2795560885709404e+27
0.7205266775831342,0.0006375674556522347,1.2795361870045542e+27
0.7209326081057161,0.0006386426260258161,1.2795162744838757e+27
0.7213385386282982,0.0006397189993702476,1.2794963510093437e+27
0.7217444691508802,0.0006407965763437864,1.279476416581397e+27
0.7221503996734623,0.0006418753576046575,1.279456471200474e+27
0.7225563301960444,0.0006429553438110538,1.2794365148670145e+27
0.7229622607186265,0.0006440365356211357,1.279416547581458e+27
0.7233681912412084,0.0006451189336930317,1.2793965693442438e+27
0.7237741217637905,0.0006462025386848379,1.2793765801558125e+27
0.7241800522863726,0.0006472873512546186,1.2793565800166038e+27
0.7245859828089546,0.0006483733720604052,1.2793365689270584e+27
0.7249919133315366,0.0006494606017601975,1.2793165468876172e+27
0.7253978438541187,0.0006505490410119626,1.2792965138987204e+27
0.7258037743767006,0.0006516386904736357,1.27927646996081e+27
0.7262097048992827,0.000652729550803119,1.2792564150743266e+27
0.7266156354218648,0.000653821622658283,1.2792363492397127e+27
0.7270215659444468,0.0006549149066969657,1.2792162724574097e+27
0.7274274964670289,0.0006560094035769729,1.27919618472786e+27
0.727833426989611,0.0006571051139560777,1.2791760860515054e+27
0.728239357512193,0.0006582020384920206,1.2791559764287892e+27
0.728645288034775,0.0006593001778425104,1.279135855860154e+27
0.7290512185573571,0.000660399532665223,1.2791157243460425e+27
0.7294571490799391,0.000661500103617802,1.2790955818868987e+27
0.7298630796025211,0.000662601891357858,1.2790754284831655e+27
0.7302690101251031,0.0006637048965429703,1.279055264135287e+27
0.7306749406476852,0.0006648091198306844,1.2790350888437075e+27
0.7310808711702672,0.0006659145618785143,1.2790149026088707e+27
0.7314868016928493,0.0006670212233439405,1.2789947054312218e+27
0.7318927322154314,0.0006681291048844118,1.2789744973112048e+27
0.7322986627380135,0.0006692382071573441,1.2789542782492656e+27
0.7327045932605954,0.0006703485308201203,1.2789340482458484e+27
0.7331105237831775,0.0006714600765300915,1.2789138073013994e+27
0.7335164543057596,0.0006725728449445755,1.278893555416364e+27
0.7339223848283415,0.000673686836720858,1.2788732925911885e+27
0.7343283153509236,0.0006748020525161911,1.2788530188263187e+27
0.7347342458735057,0.0006759184929877956,1.278832734122201e+27
0.7351401763960876,0.0006770361587928584,1.2788124384792829e+27
0.7355461069186697,0.0006781550505885343,1.2787921318980103e+27
0.7359520374412518,0.000679275169031945,1.2787718143788307e+27
0.7363579679638339,0.0006803965147801796,1.278751485922192e+27
0.7367638984864159,0.000681519088490295,1.278731146528541e+27
0.737169829008998,0.0006826428908193142,1.278710796198326e+27
0.73757575953158,0.0006837679224242282,1.2786904349319948e+27
0.7379816900541619,0.0006848941839619949,1.2786700627299964e+27
0.738387620576744,0.0006860216760895396,1.2786496795927787e+27
0.7387935510993261,0.0006871503994637542,1.2786292855207911e+27
0.7391994816219081,0.0006882803547414985,1.2786088805144823e+27
0.7396054121444902,0.0006894115425795986,1.2785884645743014e+27
0.7400113426670722,0.0006905439636348483,1.2785680377006987e+27
0.7404172731896543,0.0006916776185640083,1.2785475998941232e+27
0.7408232037122363,0.0006928125080238058,1.2785271511550253e+27
0.7412291342348184,0.0006939486326709364,1.2785066914838551e+27
0.7416350647574005,0.0006950859931620611,1.278486220881063e+27
0.7420409952799825,0.0006962245901538087,1.2784657393471004e+27
0.7424469258025644,0.0006973644243027753,1.2784452468824173e+27
0.7428528563251465,0.0006985054962655232,1.2784247434874655e+27
0.7432587868477285,0.0006996478066985822,1.2784042291626967e+27
0.7436647173703106,0.0007007913562584488,1.2783837039085617e+27
0.7440706478928927,0.0007019361456015868,1.2783631677255135e+27
0.7444765784154748,0.0007030821753844258,1.2783426206140036e+27
0.7448825089380567,0.0007042294462633638,1.2783220625744847e+27
0.7452884394606388,0.0007053779588947645,1.278301493607409e+27
0.7456943699832209,0.0007065277139349587,1.27828091371323e+27
0.7461003005058029,0.0007076787120402443,1.2782603228924002e+27
0.746506231028385,0.000708830953866886,1.2782397211453733e+27
0.746912161550967,0.0007099844400711148,1.2782191084726032e+27
0.7473180920735489,0.0007111391713091294,1.2781984848745433e+27
0.747724022596131,0.000712295148237094,1.278177850351648e+27
0.7481299531187131,0.0007134523715111406,1.2781572049043708e+27
0.7485358836412951,0.000714610841787367,1.2781365485331672e+27
0.7489418141638772,0.0007157705597218388,1.278115881238492e+27
0.7493477446864593,0.0007169315259705874,1.2780952030208e+27
0.7497536752090413,0.000718093741189611,1.278074513880546e+27
0.7501596057316233,0.0007192572060348748,1.278053813818186e+27
0.7505655362542054,0.0007204219211623103,1.2780331028341762e+27
0.7509714667767874,0.0007215878872278157,1.2780123809289716e+27
0.7513773972993694,0.0007227551048872558,1.2779916481030288e+27
0.7517833278219515,0.0007239235747964622,1.2779709043568047e+27
0.7521892583445335,0.0007250932976112324,1.2779501496907556e+27
0.7525951888671155,0.0007262642739873312,1.277929384105338e+27
0.7530011193896976,0.0007274365045804894,1.27790860760101e+27
0.7534070499122797,0.0007286099900464047,1.2778878201782285e+27
0.7538129804348618,0.0007297847310407408,1.2778670218374513e+27
0.7542189109574438,0.0007309607282191282,1.2778462125791364e+27
0.7546248414800258,0.0007321379822371642,1.2778253924037416e+27
0.7550307720026079,0.0007333164937504116,1.2778045613117259e+27
0.7554367025251898,0.0007344962634144002,1.277783719303547e+27
0.7558426330477719,0.0007356772918846263,1.2777628663796646e+27
0.756248563570354,0.0007368595798165525,1.2777420025405375e+27
0.756654494092936,0.0007380431278656072,1.277721127786625e+27
0.757060424615518,0.000739227936687186,1.2777002421183864e+27
0.7574663551381001,0.0007404140069366505,1.2776793455362818e+27
0.7578722856606822,0.0007416013392693282,1.2776584380407715e+27
0.7582782161832642,0.0007427899343405134,1.2776375196323152e+27
0.7586841467058463,0.0007439797928054664,1.2776165903113737e+27
0.7590900772284284,0.0007451709153194141,1.2775956500784077e+27
0.7594960077510103,0.000746363302537549,1.2775746989338783e+27
0.7599019382735923,0.0007475569551150306,1.2775537368782467e+27
0.7603078687961744,0.0007487518737069839,1.2775327639119748e+27
0.7607137993187564,0.0007499480589685005,1.277511780035524e+27
0.7611197298413385,0.0007511455115546382,1.2774907852493555e+27
0.7615256603639206,0.0007523442321204206,1.2774697795539328e+27
0.7619315908865026,0.0007535442213208374,1.277448762949717e+27
0.7623375214090846,0.000754745479810845,1.2774277354371716e+27
0.7627434519316667,0.0007559480082453656,1.2774066970167598e+27
0.7631493824542488,0.0007571518072792872,1.2773856476889438e+27
0.7635553129768308,0.0007583568775674641,1.277364587454188e+27
0.7639612434994127,0.0007595632197647165,1.2773435163129555e+27
0.7643671740219948,0.0007607708345258308,1.2773224342657098e+27
0.7647731045445768,0.0007619797225055595,1.2773013413129154e+27
0.7651790350671589,0.0007631898843586206,1.2772802374550372e+27
0.765584965589741,0.0007644013207396987,1.2772591226925388e+27
0.765990896112323,0.0007656140323034441,1.2772379970258856e+27
0.766396826634905,0.0007668280197044724,1.2772168604555424e+27
0.7668027571574871,0.0007680432835973663,1.277195712981974e+27
0.7672086876800692,0.0007692598246366737,1.277174554605647e+27
0.7676146182026512,0.0007704776434769081,1.2771533853270266e+27
0.7680205487252333,0.0007716967407725496,1.2771322051465786e+27
0.7684264792478153,0.0007729171171780437,1.2771110140647695e+27
0.7688324097703972,0.0007741387733478019,1.2770898120820656e+27
0.7692383402929793,0.0007753617099362012,1.2770685991989343e+27
0.7696442708155614,0.0007765859275975846,1.2770473754158418e+27
0.7700502013381434,0.0007778114269862612,1.2770261407332556e+27
0.7704561318607255,0.0007790382087565052,1.2770048951516427e+27
0.7708620623833076,0.0007802662735625573,1.2769836386714713e+27
0.7712679929058897,0.0007814956220586229,1.276962371293209e+27
0.7716739234284716,0.0007827262548988744,1.2769410930173244e+27
0.7720798539510537,0.0007839581727374488,1.2769198038442853e+27
0.7724857844736357,0.0007851913762284491,1.2768985037745606e+27
0.7728917149962177,0.000786425866025944,1.2768771928086193e+27
0.7732976455187998,0.0007876616427839682,1.27685587094693e+27
0.7737035760413818,0.0007888987071565214,1.2768345381899628e+27
0.7741095065639638,0.0007901370597975693,1.2768131945381865e+27
0.7745154370865459,0.0007913767013610428,1.2767918399920716e+27
0.774921367609128,0.0007926176325008389,1.2767704745520874e+27
0.7753272981317101,0.0007938598538708199,1.2767490982187048e+27
0.7757332286542921,0.0007951033661248133,1.276727710992394e+27
0.7761391591768741,0.0007963481699166124,1.2767063128736262e+27
0.7765450896994562,0.0007975942658999762,1.2766849038628722e+27
0.7769510202220381,0.0007988416547286286,1.2766634839606028e+27
0.7773569507446202,0.0008000903370562598,1.27664205316729e+27
0.7777628812672023,0.0008013403135365244,1.2766206114834056e+27
0.7781688117897843,0.0008025915848230436,1.2765991589094209e+27
0.7785747423123663,0.0008038441515694027,1.2765776954458084e+27
0.7789806728349484,0.0008050980144291535,1.2765562210930404e+27
0.7793866033575305,0.0008063531740558125,1.27653473585159e+27
0.7797925338801125,0.000807609631102862,1.2765132397219298e+27
0.7801984644026946,0.0008088673862237493,1.2764917327045334e+27
0.7806043949252767,0.0008101264400718871,1.276470214799873e+27
0.7810103254478586,0.0008113867933006533,1.2764486860084235e+27
0.7814162559704406,0.0008126484465633916,1.2764271463306584e+27
0.7818221864930227,0.0008139114005134099,1.2764055957670517e+27
0.7822281170156047,0.0008151756558039826,1.2763840343180776e+27
0.7826340475381868,0.0008164412130883487,1.2763624619842105e+27
0.7830399780607689,0.0008177080730197119,1.2763408787659257e+27
0.783445908583351,0.0008189762362512422,1.276319284663698e+27
0.7838518391059329,0.0008202457034360738,1.2762976796780023e+27
0.784257769628515,0.0008215164752273067,1.2762760638093148e+27
0.7846637001510971,0.0008227885522780056,1.276254437058111e+27
0.7850696306736791,0.0008240619352412008,1.2762327994248667e+27
0.785475561196261,0.0008253366247698873,1.2762111509100586e+27
0.7858814917188431,0.000826612621517025,1.2761894915141626e+27
0.7862874222414251,0.0008278899261355396,1.2761678212376554e+27
0.7866933527640072,0.0008291685392783212,1.2761461400810145e+27
0.7870992832865893,0.0008304484615982253,1.2761244480447164e+27
0.7875052138091713,0.000831729693748072,1.276102745129239e+27
0.7879111443317534,0.0008330122363806467,1.2760810313350596e+27
0.7883170748543354,0.0008342960901487001,1.2760593066626567e+27
0.7887230053769175,0.0008355812557049471,1.2760375711125078e+27
0.7891289358994995,0.000836867733702068,1.2760158246850916e+27
0.7895348664220816,0.000838155524792708,1.2759940673808867e+27
0.7899407969446636,0.0008394446296294774,1.2759722992003718e+27
0.7903467274672455,0.000840735048864951,1.2759505201440264e+27
0.7907526579898276,0.0008420267831516685,1.275928730212329e+27
0.7911585885124097,0.0008433198331421347,1.2759069294057602e+27
0.7915645190349917,0.0008446141994888193,1.2758851177247987e+27
0.7919704495575738,0.0008459098828441562,1.2758632951699253e+27
0.7923763800801559,0.0008472068838605447,1.2758414617416203e+27
0.792782310602738,0.0008485052031903493,1.2758196174403632e+27
0.7931882411253199,0.000849804841485898,1.2757977622666357e+27
0.793594171647902,0.0008511057993994845,1.2757758962209188e+27
0.7940001021704841,0.0008524080775833671,1.2757540193036932e+27
0.794406032693066,0.0008537116766897684,1.2757321315154406e+27
0.7948119632156481,0.0008550165973708761,1.2757102328566432e+27
0.7952178937382302,0.0008563228402788425,1.275688323327782e+27
0.7956238242608121,0.0008576304060657848,1.2756664029293398e+27
0.7960297547833942,0.0008589392953837841,1.2756444716617985e+27
0.7964356853059763,0.0008602495088848866,1.2756225295256413e+27
0.7968416158285584,0.0008615610472211037,1.2756005765213508e+27
0.7972475463511404,0.0008628739110444103,1.2755786126494098e+27
0.7976534768737225,0.000864188101006746,1.2755566379103024e+27
0.7980594073963045,0.0008655036177600161,1.275534652304512e+27
0.7984653379188864,0.0008668204619560891,1.2755126558325217e+27
0.7988712684414685,0.0008681386342467989,1.275490648494816e+27
0.7992771989640506,0.0008694581352839433,1.2754686302918793e+27
0.7996831294866326,0.0008707789657192853,1.2754466012241962e+27
0.8000890600092146,0.0008721011262045512,1.275424561292251e+27
0.8004949905317967,0.000873424617391433,1.2754025104965297e+27
0.8009009210543788,0.0008747494399315864,1.2753804488375166e+27
0.8013068515769608,0.0008760755944766318,1.2753583763156975e+27
0.8017127820995429,0.0008774030816781537,1.275336292931558e+27
0.802118712622125,0.0008787319021877017,1.2753141986855846e+27
0.802524643144707,0.0008800620566567886,1.275292093578263e+27
0.8029305736672889,0.0008813935457368924,1.2752699776100794e+27
0.803336504189871,0.0008827263700794554,1.275247850781521e+27
0.803742434712453,0.0008840605303358839,1.2752257130930745e+27
0.8041483652350351,0.0008853960271575484,1.275203564545227e+27
0.8045542957576172,0.0008867328611957845,1.275181405138466e+27
0.8049602262801991,0.0008880710331018905,1.2751592348732787e+27
0.8053661568027812,0.0008894105435271307,1.2751370537501535e+27
0.8057720873253633,0.0008907513931227323,1.275114861769578e+27
0.8061780178479454,0.0008920935825398873,1.275092658932041e+27
0.8065839483705274,0.0008934371124297518,1.2750704452380306e+27
0.8069898788931095,0.000894781983443446,1.2750482206880365e+27
0.8073958094156914,0.0008961281962320543,1.2750259852825466e+27
0.8078017399382734,0.0008974757514466253,1.2750037390220505e+27
0.8082076704608555,0.0008988246497381715,1.2749814819070384e+27
0.8086136009834376,0.0009001748917576693,1.2749592139379994e+27
0.8090195315060196,0.0009015264781560604,1.2749369351154235e+27
0.8094254620286017,0.0009028794095842488,1.2749146454398014e+27
0.8098313925511837,0.0009042336866931035,1.2748923449116228e+27
0.8102373230737658,0.0009055893101334578,1.274870033531379e+27
0.8106432535963478,0.0009069462805561085,1.274847711299561e+27
0.8110491841189299,0.0009083045986118162,1.2748253782166593e+27
0.8114551146415118,0.0009096642649513061,1.2748030342831656e+27
0.8118610451640939,0.0009110252802252671,1.2747806794995722e+27
0.8122669756866759,0.0009123876450843519,1.27475831386637e+27
0.812672906209258,0.0009137513601791769,1.2747359373840515e+27
0.81307883673184,0.0009151164261603231,1.2747135500531093e+27
0.8134847672544221,0.0009164828436783346,1.274691151874036e+27
0.8138906977770042,0.0009178506133837201,1.2746687428473234e+27
0.8142966282995863,0.0009192197359269516,1.274646322973466e+27
0.8147025588221682,0.0009205902119584652,1.2746238922529563e+27
0.8151084893447503,0.0009219620421286605,1.274601450686288e+27
0.8155144198673324,0.0009233352270879014,1.274578998273955e+27
