R,M,P
4.5898564188349,0.1352278690614105,7.292575045460914e+26
4.590262349357483,0.1352589213748507,7.291810241520597e+26
4.590668279880065,0.13528997722124494,7.2910454424297e+26
4.591074210402646,0.13532103660031622,7.290280648201428e+26
4.591480140925229,0.13535209951178748,7.289515858848991e+26
4.59188607144781,0.13538316595538172,7.288751074385589e+26
4.592292001970392,0.13541423593082155,7.287986294824429e+26
4.592697932492974,0.13544530943782976,7.287221520178713e+26
4.593103863015556,0.1354763864761288,7.286456750461647e+26
4.5935097935381375,0.13550746704544123,7.285691985686425e+26
4.59391572406072,0.13553855114548927,7.284927225866252e+26
4.594321654583301,0.13556963877599523,7.284162471014327e+26
4.5947275851058835,0.1356007299366812,7.283397721143848e+26
4.595133515628466,0.13563182462726933,7.282632976268004e+26
4.595539446151047,0.13566292284748138,7.281868236399998e+26
4.59594537667363,0.1356940245970392,7.281103501553023e+26
4.596351307196211,0.13572512987566454,7.280338771740269e+26
4.596757237718793,0.1357562386830791,7.27957404697493e+26
4.597163168241375,0.13578735101900416,7.2788093272702e+26
4.597569098763957,0.1358184668831613,7.278044612639263e+26
4.5979750292865385,0.13584958627527174,7.277279903095312e+26
4.598380959809121,0.13588070919505665,7.276515198651535e+26
4.598786890331703,0.13591183564223716,7.275750499321115e+26
4.5991928208542845,0.1359429656165342,7.27498580511724e+26
4.599598751376867,0.13597409911766864,7.27422111605309e+26
4.600004681899448,0.13600523614536128,7.273456432141856e+26
4.6004106124220305,0.13603637669933277,7.272691753396712e+26
4.600816542944612,0.13606752077930365,7.271927079830846e+26
4.601222473467194,0.13609866838499438,7.271162411457432e+26
4.601628403989776,0.13612981951612524,7.270397748289652e+26
4.602034334512358,0.1361609741724166,7.269633090340681e+26
4.60244026503494,0.13619213235358849,7.2688684376237e+26
4.602846195557522,0.13622329405936096,7.26810379015188e+26
4.603252126080104,0.13625445928945396,7.267339147938397e+26
4.6036580566026855,0.13628562804358726,7.266574510996422e+26
4.604063987125268,0.1363168003214806,7.265809879339134e+26
4.604469917647849,0.1363479761228536,7.265045252979694e+26
4.6048758481704315,0.13637915544742574,7.264280631931278e+26
4.605281778693013,0.13641033829491642,7.263516016207051e+26
4.605687709215595,0.13644152466504503,7.262751405820187e+26
4.6060936397381775,0.13647271455753057,7.261986800783846e+26
4.606499570260759,0.13650390797209225,7.261222201111197e+26
4.606905500783341,0.13653510490844903,7.260457606815401e+26
4.607311431305923,0.13656630536631978,7.259693017909624e+26
4.607717361828505,0.13659750934542325,7.258928434407025e+26
4.608123292351086,0.1366287168454781,7.258163856320771e+26
4.608529222873669,0.1366599278662029,7.257399283664015e+26
4.60893515339625,0.13669114240731614,7.256634716449918e+26
4.6093410839188325,0.13672236046853614,7.255870154691639e+26
4.609747014441414,0.1367535820495811,7.255105598402335e+26
4.610152944963996,0.1367848071501692,7.254341047595157e+26
4.6105588754865785,0.13681603577001847,7.253576502283263e+26
4.61096480600916,0.13684726790884685,7.252811962479802e+26
4.611370736531742,0.13687850356637218,7.252047428197929e+26
4.611776667054324,0.1369097427423121,7.251282899450795e+26
4.612182597576906,0.13694098543638428,7.250518376251547e+26
4.612588528099487,0.13697223164830621,7.249753858613337e+26
4.612994458622069,0.13700348137779533,7.248989346549313e+26
4.613400389144651,0.13703473462456886,7.248224840072615e+26
4.6138063196672325,0.13706599138834413,7.247460339196394e+26
4.614212250189815,0.1370972516688381,7.246695843933792e+26
4.614618180712396,0.13712851546576782,7.245931354297951e+26
4.615024111234979,0.13715978277885013,7.245166870302015e+26
4.615430041757561,0.13719105360780182,7.244402391959127e+26
4.615835972280142,0.1372223279523396,7.24363791928242e+26
4.616241902802725,0.13725360581218,7.242873452285035e+26
4.616647833325306,0.13728488718703946,7.242108990980113e+26
4.617053763847888,0.13731617207663438,7.241344535380783e+26
4.61745969437047,0.137347460480681,7.240580085500187e+26
4.617865624893052,0.13737875239889544,7.239815641351455e+26
4.6182715554156335,0.1374100478309938,7.23905120294772e+26
4.618677485938216,0.1374413467766919,7.238286770302115e+26
4.619083416460798,0.13747264923570568,7.237522343427769e+26
4.6194893469833795,0.13750395520775088,7.236757922337812e+26
4.619895277505962,0.137535264692543,7.235993507045374e+26
4.620301208028543,0.13756657768979774,7.235229097563579e+26
4.620707138551126,0.13759789419923035,7.234464693905558e+26
4.621113069073707,0.13762921422055624,7.23370029608443e+26
4.621518999596289,0.13766053775349057,7.232935904113321e+26
4.621924930118871,0.13769186479774842,7.232171518005357e+26
4.622330860641453,0.13772319535304484,7.231407137773652e+26
4.6227367911640345,0.1377545294190947,7.230642763431335e+26
4.623142721686617,0.13778586699561277,7.229878394991518e+26
4.623548652209199,0.13781720808231376,7.229114032467325e+26
4.6239545827317805,0.13784855267891216,7.228349675871867e+26
4.624360513254363,0.1378799007851226,7.227585325218263e+26
4.624766443776944,0.13791125240065932,7.226820980519627e+26
4.6251723742995265,0.13794260752523665,7.226056641789073e+26
4.625578304822108,0.13797396615856866,7.225292309039715e+26
4.62598423534469,0.1380053283003695,7.224527982284662e+26
4.626390165867272,0.1380366939503531,7.223763661537025e+26
4.626796096389854,0.13806806310823333,7.222999346809912e+26
4.627202026912436,0.1380994357737238,7.222235038116435e+26
4.627607957435018,0.13813081194653828,7.221470735469697e+26
4.6280138879576,0.1381621916263903,7.220706438882804e+26
4.6284198184801815,0.1381935748129932,7.219942148368859e+26
4.628825749002764,0.1382249615060604,7.219177863940964e+26
4.629231679525345,0.138256351705305,7.21841358561223e+26
4.6296376100479275,0.1382877454104402,7.21764931339575e+26
4.630043540570509,0.13831914262117906,7.216885047304625e+26
4.630449471093091,0.13835054333723437,7.216120787351954e+26
4.6308554016156735,0.138381947558319,7.215356533550838e+26
4.631261332138255,0.13841335528414564,7.214592285914367e+26
4.631667262660837,0.13844476651442686,7.213828044455643e+26
4.632073193183419,0.13847618124887517,7.213063809187756e+26
4.632479123706001,0.1385075994872029,7.212299580123803e+26
4.632885054228582,0.1385390212291224,7.211535357276871e+26
4.633290984751165,0.13857044647434583,7.210771140660054e+26
4.633696915273746,0.1386018752225852,7.210006930286442e+26
4.6341028457963285,0.13863330747355262,7.209242726169123e+26
4.63450877631891,0.13866474322695976,7.20847852832118e+26
4.634914706841492,0.13869618248251853,7.207714336755707e+26
4.6353206373640745,0.13872762523994053,7.206950151485782e+26
4.635726567886656,0.13875907149893735,7.206185972524494e+26
4.636132498409238,0.1387905212592203,7.205421799884924e+26
4.63653842893182,0.13882197452050085,7.204657633580155e+26
4.636944359454402,0.1388534312824902,7.203893473623264e+26
4.637350289976983,0.1388848915448995,7.203129320027332e+26
4.637756220499566,0.13891635530743976,7.202365172805438e+26
4.638162151022147,0.13894782256982188,7.201601031970658e+26
4.638568081544729,0.13897929333175676,7.20083689753607e+26
4.638974012067312,0.13901076759295503,7.200072769514746e+26
4.639379942589892,0.13904224535312731,7.19930864791976e+26
4.639785873112475,0.1390737266119842,7.198544532764186e+26
4.640191803635057,0.13910521136923595,7.197780424061096e+26
4.640597734157638,0.13913669962459302,7.19701632182356e+26
4.641003664680221,0.13916819137776548,7.19625222606464e+26
4.641409595202802,0.13919968662846346,7.195488136797416e+26
4.641815525725384,0.139231185376397,7.194724054034949e+26
4.642221456247966,0.13926268762127592,7.193959977790301e+26
4.642627386770548,0.13929419336281,7.193195908076542e+26
4.6430333172931295,0.13932570260070895,7.192431844906732e+26
4.643439247815712,0.13935721533468232,7.191667788293932e+26
4.643845178338294,0.13938873156443957,7.19090373825121e+26
4.6442511088608756,0.13942025128969007,7.190139694791618e+26
4.644657039383458,0.13945177451014312,7.189375657928217e+26
4.645062969906039,0.1394833012255078,7.188611627674066e+26
4.645468900428622,0.1395148314354932,7.18784760404222e+26
4.645874830951203,0.13954636513980825,7.187083587045734e+26
4.646280761473785,0.1395779023381618,7.186319576697665e+26
4.646686691996367,0.13960944303026263,7.185555573011064e+26
4.647092622518949,0.13964098721581933,7.184791575998983e+26
4.6474985530415305,0.13967253489454043,7.18402758567447e+26
4.647904483564113,0.13970408606613433,7.183263602050576e+26
4.648310414086695,0.13973564073030945,7.182499625140351e+26
4.6487163446092765,0.13976719888677389,7.181735654956842e+26
4.649122275131859,0.13979876053523582,7.180971691513092e+26
4.64952820565444,0.1398303256754033,7.18020773482215e+26
4.649934136177023,0.13986189430698417,7.179443784897056e+26
4.650340066699604,0.13989346642968625,7.178679841750856e+26
4.650745997222186,0.13992504204321723,7.177915905396589e+26
4.651151927744768,0.13995662114728477,7.177151975847294e+26
4.65155785826735,0.1399882037415963,7.176388053116012e+26
4.651963788789932,0.14001978982585916,7.175624137215783e+26
4.652369719312514,0.1400513793997807,7.174860228159638e+26
4.652775649835096,0.1400829724630681,7.174096325960618e+26
4.6531815803576775,0.14011456901542846,7.173332430631754e+26
4.65358751088026,0.14014616905656868,7.172568542186081e+26
4.653993441402841,0.14017777258619576,7.171804660636632e+26
4.6543993719254235,0.1402093796040163,7.171040785996436e+26
4.654805302448005,0.14024099010973703,7.170276918278524e+26
4.655211232970587,0.14027260410306452,7.169513057495925e+26
4.65561716349317,0.14030422158370529,7.168749203661665e+26
4.656023094015751,0.1403358425513655,7.167985356788771e+26
4.656429024538333,0.1403674670057516,7.167221516890265e+26
4.656834955060915,0.14039909494656963,7.16645768397918e+26
4.657240885583497,0.14043072637352563,7.165693858068527e+26
4.6576468161060784,0.14046236128632558,7.164930039171335e+26
4.658052746628661,0.1404939996846753,7.164166227300624e+26
4.658458677151242,0.14052564156828048,7.163402422469412e+26
4.6588646076738245,0.1405572869368468,7.162638624690718e+26
4.659270538196407,0.1405889357900797,7.161874833977556e+26
4.659676468718988,0.14062058812768466,7.161111050342946e+26
4.6600823992415705,0.140652243949367,7.160347273799902e+26
4.660488329764152,0.14068390325483193,7.159583504361432e+26
4.660894260286734,0.1407155660437845,7.158819742040558e+26
4.661300190809316,0.14074723231592978,7.158055986850285e+26
4.661706121331898,0.14077890207097257,7.157292238803623e+26
4.662112051854479,0.1408105753086178,7.156528497913582e+26
4.662517982377062,0.14084225202857012,7.155764764193167e+26
4.662923912899643,0.14087393223053402,7.155001037655389e+26
4.6633298434222255,0.14090561591421413,7.15423731831325e+26
4.663735773944808,0.1409373030793147,7.153473606179757e+26
4.664141704467389,0.14096899372554014,7.15270990126791e+26
4.6645476349899715,0.14100068785259454,7.151946203590712e+26
4.664953565512553,0.14103238546018199,7.151182513161167e+26
4.665359496035134,0.14106408654800645,7.150418829992266e+26
4.665765426557717,0.14109579111577175,7.149655154097013e+26
4.666171357080298,0.14112749916318176,7.148891485488407e+26
4.66657728760288,0.14115921068994,7.148127824179443e+26
4.666983218125462,0.14119092569575015,7.147364170183114e+26
4.667389148648044,0.14122264418031558,7.146600523512413e+26
4.6677950791706255,0.14125436614333967,7.145836884180333e+26
4.668201009693208,0.14128609158452565,7.145073252199866e+26
4.66860694021579,0.14131782050357664,7.144309627584001e+26
4.669012870738372,0.14134955290019574,7.14354601034573e+26
4.669418801260954,0.14138128877408582,7.14278240049804e+26
4.669824731783535,0.14141302812494974,7.142018798053915e+26
4.670230662306118,0.14144477095249025,7.141255203026342e+26
4.670636592828699,0.14147651725640992,7.140491615428304e+26
4.671042523351281,0.14150826703641128,7.139728035272785e+26
4.671448453873863,0.14154002029219678,7.138964462572767e+26
4.671854384396445,0.14157177702346874,7.13820089734123e+26
4.672260314919027,0.1416035372299293,7.137437339591154e+26
4.672666245441609,0.1416353009112807,7.136673789335519e+26
4.673072175964191,0.14166706806722476,7.135910246587301e+26
4.6734781064867725,0.14169883869746355,7.135146711359473e+26
4.673884037009355,0.1417306128016988,7.134383183665015e+26
4.674289967531936,0.14176239037963215,7.133619663516898e+26
4.674695898054519,0.1417941714309653,7.132856150928095e+26
4.6751018285771,0.14182595595539962,7.132092645911574e+26
4.675507759099682,0.14185774395263662,7.13132914848031e+26
4.675913689622264,0.14188953542237748,7.130565658647269e+26
4.676319620144846,0.14192133036432342,7.12980217642542e+26
4.676725550667428,0.1419531287781755,7.12903870182773e+26
4.67713148119001,0.14198493066363474,7.128275234867164e+26
4.677537411712592,0.14201673602040188,7.127511775556685e+26
4.6779433422351735,0.1420485448481779,7.126748323909259e+26
4.678349272757756,0.14208035714666326,7.125984879937844e+26
4.678755203280337,0.14211217291555864,7.125221443655401e+26
4.6791611338029195,0.14214399215456439,7.124458015074892e+26
4.679567064325501,0.142175814863381,7.123694594209277e+26
4.679972994848083,0.1422076410417086,7.122931181071508e+26
4.680378925370666,0.1422394706892474,7.122167775674544e+26
4.680784855893247,0.1422713038056974,7.121404378031341e+26
4.681190786415829,0.14230314039075861,7.120640988154847e+26
4.681596716938411,0.14233498044413087,7.119877606058018e+26
4.682002647460993,0.14236682396551378,7.119114231753808e+26
4.6824085779835745,0.14239867095460715,7.118350865255163e+26
4.682814508506157,0.14243052141111037,7.117587506575035e+26
4.683220439028738,0.14246237533472297,7.11682415572637e+26
4.6836263695513205,0.14249423272514422,7.116060812722111e+26
4.684032300073903,0.1425260935820733,7.115297477575207e+26
4.684438230596484,0.1425579579052094,7.114534150298602e+26
4.6848441611190665,0.14258982569425152,7.113770830905239e+26
4.685250091641648,0.14262169694889854,7.11300751940806e+26
4.68565602216423,0.14265357166884932,7.112244215820003e+26
4.686061952686812,0.14268544985380244,7.111480920154011e+26
4.686467883209394,0.14271733150345664,7.110717632423019e+26
4.686873813731975,0.14274921661751042,7.109954352639966e+26
4.687279744254558,0.1427811051956621,7.109191080817787e+26
4.687685674777139,0.14281299723760998,7.108427816969415e+26
4.6880916052997215,0.14284489274305232,7.107664561107786e+26
4.688497535822304,0.14287679171168713,7.106901313245832e+26
4.688903466344885,0.14290869414321244,7.106138073396481e+26
4.6893093968674675,0.14294060003732612,7.105374841572666e+26
4.689715327390049,0.14297250939372594,7.104611617787315e+26
4.690121257912631,0.1430044222121096,7.103848402053356e+26
4.690527188435213,0.14303633849217465,7.103085194383712e+26
4.690933118957795,0.14306825823361854,7.102321994791313e+26
4.691339049480376,0.14310018143613876,7.10155880328908e+26
4.691744980002958,0.14313210809943247,7.100795619889935e+26
4.69215091052554,0.14316403822319684,7.1000324446068e+26
4.6925568410481215,0.1431959718071289,7.099269277452597e+26
4.692962771570704,0.14322790885092568,7.098506118440241e+26
4.693368702093286,0.14325984935428407,7.097742967582653e+26
4.693774632615868,0.14329179331690065,7.096979824892753e+26
4.69418056313845,0.1433237407384722,7.09621669038345e+26
4.694586493661031,0.14335569161869527,7.095453564067659e+26
4.694992424183614,0.14338764595726625,7.094690445958297e+26
4.695398354706195,0.14341960375388157,7.093927336068275e+26
4.695804285228777,0.14345156500823736,7.093164234410502e+26
4.696210215751359,0.14348352972002984,7.092401140997892e+26
4.696616146273941,0.14351549788895496,7.091638055843346e+26
4.697022076796523,0.14354746951470873,7.090874978959774e+26
4.697428007319105,0.14357944459698693,7.090111910360083e+26
4.697833937841687,0.14361142313548533,7.089348850057178e+26
4.6982398683642685,0.14364340512989957,7.088585798063965e+26
4.698645798886851,0.143675390579925,7.08782275439334e+26
4.699051729409432,0.14370737948525728,7.087059719058207e+26
4.699457659932015,0.14373937184559155,7.086296692071468e+26
4.699863590454596,0.1437713676606231,7.085533673446021e+26
4.700269520977178,0.14380336693004703,7.084770663194761e+26
4.700675451499761,0.1438353696535584,7.084007661330586e+26
4.701081382022342,0.14386737583085202,7.083244667866391e+26
4.701487312544924,0.14389938546162273,7.08248168281507e+26
4.701893243067506,0.14393139854556522,7.081718706189513e+26
4.702299173590088,0.14396341508237415,7.080955738002618e+26
4.7027051041126695,0.14399543507174395,7.080192778267272e+26
4.703111034635252,0.14402745851336898,7.079429826996361e+26
4.703516965157833,0.14405948540694363,7.078666884202778e+26
4.7039228956804156,0.144091515752162,7.077903949899406e+26
4.704328826202997,0.14412354954871825,7.077141024099131e+26
4.704734756725579,0.14415558679630636,7.076378106814841e+26
4.705140687248162,0.14418762749462014,7.075615198059414e+26
4.705546617770743,0.14421967164335342,7.074852297845733e+26
4.705952548293325,0.14425171924219987,7.074089406186681e+26
4.706358478815907,0.14428377029085307,7.073326523095137e+26
4.706764409338489,0.14431582478900648,7.072563648583977e+26
4.7071703398610705,0.14434788273635346,7.071800782666078e+26
4.707576270383653,0.1443799441325873,7.07103792535432e+26
4.707982200906234,0.1444120089774012,7.070275076661573e+26
4.7083881314288165,0.14444407727048814,7.069512236600715e+26
4.708794061951399,0.1444761490115411,7.068749405184612e+26
4.70919999247398,0.14450822420025297,7.067986582426141e+26
4.7096059229965626,0.14454030283631655,7.06722376833817e+26
4.710011853519144,0.14457238491942437,7.066460962933566e+26
4.710417784041726,0.14460447044926908,7.065698166225198e+26
4.710823714564308,0.1446365594255431,7.064935378225934e+26
4.71122964508689,0.14466865184793873,7.064172598948635e+26
4.711635575609471,0.14470074771614835,7.063409828406167e+26
4.712041506132054,0.14473284702986394,7.06264706661139e+26
4.712447436654636,0.1447649497887776,7.061884313577169e+26
4.7128533671772175,0.14479705599258136,7.061121569316363e+26
4.7132592976998,0.1448291656409669,7.060358833841829e+26
4.713665228222381,0.14486127873362603,7.059596107166425e+26
4.7140711587449635,0.1448933952702504,7.05883338930301e+26
4.714477089267545,0.14492551525053157,7.058070680264435e+26
4.714883019790127,0.14495763867416087,7.057307980063561e+26
4.715288950312709,0.1449897655408297,7.056545288713234e+26
4.715694880835291,0.1450218958502292,7.055782606226312e+26
4.716100811357872,0.14505402960205063,7.055019932615639e+26
4.716506741880455,0.14508616679598493,7.054257267894069e+26
4.716912672403037,0.14511830743172296,7.053494612074445e+26
4.717318602925618,0.14515045150895559,7.05273196516962e+26
4.717724533448201,0.1451825990273736,7.051969327192432e+26
4.718130463970782,0.1452147499866675,7.051206698155733e+26
4.718536394493364,0.1452469043865278,7.050444078072365e+26
4.718942325015946,0.14527906222664497,7.049681466955165e+26
4.719348255538527,0.1453112235067093,7.048918864816979e+26
4.71975418606111,0.14534338822641096,7.048156271670644e+26
4.720160116583691,0.14537555638544009,7.047393687528997e+26
4.720566047106273,0.14540772798348664,7.046631112404876e+26
4.720971977628855,0.14543990302024057,7.045868546311116e+26
4.721377908151437,0.1454720814953916,7.045105989260553e+26
4.721783838674019,0.14550426340862951,7.04434344126602e+26
4.722189769196601,0.1455364487596438,7.04358090234035e+26
4.722595699719183,0.14556863754812407,7.042818372496375e+26
4.723001630241765,0.14560082977375963,7.04205585174692e+26
4.723407560764347,0.1456330254362397,7.041293340104818e+26
4.723813491286928,0.14566522453525363,7.040530837582897e+26
4.724219421809511,0.1456974270704904,7.039768344193978e+26
4.724625352332092,0.14572963304163902,7.039005859950887e+26
4.725031282854674,0.14576184244838833,7.038243384866452e+26
4.725437213377257,0.1457940552904271,7.03748091895349e+26
4.725843143899838,0.1458262715674441,7.036718462224826e+26
4.72624907442242,0.14585849127912784,7.035956014693281e+26
4.726655004945002,0.1458907144251667,7.03519357637167e+26
4.727060935467584,0.14592294100524925,7.034431147272812e+26
4.7274668659901655,0.14595517101906363,7.033668727409525e+26
4.727872796512748,0.14598740446629796,7.03290631679462e+26
4.728278727035329,0.14601964134664042,7.032143915440914e+26
4.728684657557912,0.1460518816597789,7.03138152336122e+26
4.729090588080493,0.1460841254054013,7.030619140568347e+26
4.729496518603075,0.14611637258319532,7.029856767075106e+26
4.729902449125658,0.14614862319284866,7.029094402894306e+26
4.730308379648239,0.1461808772340489,7.028332048038755e+26
4.730714310170821,0.1462131347064835,7.02756970252126e+26
4.731120240693403,0.1462453956098397,7.026807366354628e+26
4.731526171215985,0.1462776599438049,7.026045039551656e+26
4.7319321017385665,0.14630992770806617,7.025282722125154e+26
4.732338032261149,0.1463421989023105,7.024520414087921e+26
4.73274396278373,0.14637447352622496,7.023758115452757e+26
4.7331498933063125,0.14640675157949634,7.022995826232462e+26
4.733555823828895,0.14643903306181133,7.022233546439832e+26
4.733961754351476,0.14647131797285665,7.021471276087666e+26
4.734367684874059,0.14650360631231885,7.020709015188759e+26
4.73477361539664,0.14653589807988424,7.019946763755906e+26
4.735179545919222,0.1465681932752393,7.019184521801895e+26
4.735585476441804,0.1466004918980702,7.018422289339522e+26
4.735991406964386,0.14663279394806308,7.017660066381578e+26
4.7363973374869675,0.14666509942490397,7.016897852940853e+26
4.73680326800955,0.14669740832827885,7.016135649030129e+26
4.737209198532132,0.14672972065787346,7.015373454662197e+26
4.7376151290547135,0.14676203641337357,7.014611269849842e+26
4.738021059577296,0.14679435559446483,7.013849094605851e+26
4.738426990099877,0.14682667820083273,7.013086928943006e+26
4.7388329206224595,0.1468590042321627,7.012324772874085e+26
4.739238851145041,0.14689133368814006,7.011562626411872e+26
4.739644781667623,0.14692366656845002,7.010800489569146e+26
4.740050712190205,0.14695600287277777,7.010038362358683e+26
4.740456642712787,0.14698834260080823,7.009276244793263e+26
4.740862573235369,0.14702068575222638,7.00851413688566e+26
4.741268503757951,0.147053032326717,7.007752038648651e+26
4.741674434280533,0.14708538232396481,7.006989950095006e+26
4.7420803648031145,0.14711773574365444,7.006227871237497e+26
4.742486295325697,0.14715009258547035,7.005465802088895e+26
4.742892225848278,0.147182452849097,7.004703742661973e+26
4.7432981563708605,0.14721481653421875,7.003941692969493e+26
4.743704086893442,0.14724718364051967,7.003179653024226e+26
4.744110017416024,0.14727955416768393,7.002417622838941e+26
4.744515947938606,0.1473119281153956,7.001655602426395e+26
4.744921878461187,0.14734430548333846,7.000893591799358e+26
4.745327808983769,0.14737668627119646,7.000131590970587e+26
4.745733739506351,0.14740907047865318,6.999369599952847e+26
4.746139670028933,0.14744145810539222,6.998607618758894e+26
4.746545600551515,0.14747384915109718,6.997845647401489e+26
4.746951531074097,0.14750624361545134,6.997083685893388e+26
4.747357461596679,0.14753864149813806,6.996321734247348e+26
4.747763392119261,0.1475710427988405,6.995559792476118e+26
4.748169322641843,0.14760344751724178,6.99479786059246e+26
4.748575253164424,0.1476358556530249,6.99403593860912e+26
4.748981183687007,0.1476682672058727,6.993274026538854e+26
4.749387114209588,0.14770068217546806,6.992512124394409e+26
4.74979304473217,0.14773310056149358,6.99175023218853e+26
4.750198975254753,0.14776552236363188,6.990988349933968e+26
4.750604905777334,0.14779794758156545,6.990226477643467e+26
4.751010836299916,0.14783037621497666,6.989464615329773e+26
4.751416766822498,0.14786280826354786,6.98870276300563e+26
4.75182269734508,0.1478952437269611,6.98794092068378e+26
4.7522286278676615,0.1479276826048986,6.987179088376963e+26
4.752634558390244,0.14796012489704227,6.986417266097918e+26
4.753040488912825,0.14799257060307397,6.985655453859385e+26
4.753446419435408,0.14802501972267557,6.984893651674102e+26
4.75385234995799,0.14805747225552862,6.984131859554802e+26
4.754258280480571,0.14808992820131484,6.983370077514224e+26
4.754664211003154,0.14812238755971557,6.982608305565096e+26
4.755070141525735,0.14815485033041234,6.981846543720154e+26
4.755476072048317,0.14818731651308625,6.981084791992128e+26
4.755882002570899,0.14821978610741857,6.980323050393747e+26
4.756287933093481,0.14825225911309034,6.97956131893774e+26
4.7566938636160625,0.14828473552978255,6.978799597636834e+26
4.757099794138645,0.1483172153571761,6.978037886503758e+26
4.757505724661226,0.1483496985949517,6.977276185551231e+26
4.7579116551838085,0.14838218524279004,6.976514494791981e+26
4.758317585706391,0.1484146753003717,6.97575281423873e+26
4.758723516228972,0.14844716876737715,6.974991143904195e+26
4.759129446751555,0.14847966564348675,6.9742294838011e+26
4.759535377274136,0.14851216592838073,6.97346783394216e+26
4.759941307796718,0.14854466962173932,6.972706194340096e+26
4.7603472383193,0.1485771767232425,6.97194456500762e+26
4.760753168841882,0.14860968723257034,6.971182945957451e+26
4.7611590993644635,0.1486422011494026,6.9704213372023e+26
4.761565029887046,0.1486747184734191,6.969659738754878e+26
4.761970960409628,0.14870723920429946,6.968898150627901e+26
4.7623768909322095,0.14873976334172329,6.96813657283407e+26
4.762782821454792,0.14877229088537,6.967375005386101e+26
4.763188751977373,0.14880482183491894,6.966613448296699e+26
4.7635946824999555,0.14883735619004945,6.965851901578567e+26
4.764000613022537,0.14886989395044062,6.965090365244414e+26
4.764406543545119,0.14890243511577148,6.964328839306943e+26
4.764812474067701,0.14893497968572106,6.963567323778853e+26
4.765218404590283,0.14896752765996815,6.962805818672848e+26
4.765624335112865,0.14900007903819154,6.962044324001626e+26
4.766030265635447,0.14903263382006987,6.961282839777884e+26
4.766436196158029,0.1490651920052817,6.960521366014322e+26
4.7668421266806105,0.14909775359350547,6.959759902723636e+26
4.767248057203193,0.14913031858441952,6.958998449918517e+26
4.767653987725774,0.14916288697770214,6.95823700761166e+26
4.7680599182483565,0.14919545877303148,6.957475575815758e+26
4.768465848770938,0.14922803397008558,6.956714154543504e+26
4.76887177929352,0.1492606125685423,6.955952743807583e+26
4.769277709816102,0.14929319456807963,6.955191343620686e+26
4.769683640338684,0.14932577996837526,6.954429953995499e+26
4.770089570861266,0.14935836876910674,6.953668574944709e+26
4.770495501383847,0.14939096096995177,6.952907206480999e+26
4.770901431906429,0.1494235565705877,6.952145848617054e+26
4.771307362429011,0.14945615557069195,6.951384501365557e+26
4.771713292951593,0.1494887579699417,6.950623164739183e+26
4.772119223474175,0.14952136376801411,6.94986183875062e+26
4.772525153996757,0.14955397296458628,6.949100523412539e+26
4.772931084519339,0.14958658555933504,6.948339218737618e+26
4.77333701504192,0.1496192015519373,6.947577924738535e+26
4.773742945564503,0.1496518209420698,6.946816641427968e+26
4.774148876087084,0.1496844437294092,6.946055368818581e+26
4.774554806609666,0.149717069913632,6.945294106923052e+26
4.774960737132249,0.1497496994944147,6.944532855754053e+26
4.77536666765483,0.14978233247143358,6.943771615324248e+26
4.775772598177412,0.14981496884436493,6.943010385646308e+26
4.776178528699994,0.14984760861288487,6.9422491667329e+26
4.776584459222576,0.1498802517766694,6.941487958596688e+26
4.7769903897451576,0.14991289833539448,6.940726761250339e+26
4.77739632026774,0.149945548288736,6.939965574706513e+26
4.777802250790321,0.14997820163636963,6.939204398977873e+26
4.778208181312904,0.1500108583779711,6.938443234077085e+26
4.778614111835486,0.15004351851321585,6.937682080016801e+26
4.779020042358067,0.15007618204177936,6.936920936809678e+26
4.77942597288065,0.15010884896333693,6.936159804468378e+26
4.779831903403231,0.15014151927756386,6.935398683005555e+26
4.780237833925813,0.15017419298413529,6.934637572433861e+26
4.780643764448395,0.1502068700827262,6.933876472765949e+26
4.781049694970977,0.15023955057301158,6.933115384014474e+26
4.7814556254935585,0.1502722344546662,6.932354306192085e+26
4.781861556016141,0.15030492172736487,6.931593239311429e+26
4.782267486538722,0.15033761239078217,6.930832183385155e+26
4.7826734170613046,0.15037030644459265,6.930071138425912e+26
4.783079347583887,0.15040300388847078,6.929310104446343e+26
4.783485278106468,0.1504357047220909,6.928549081459092e+26
4.783891208629051,0.15046840894512717,6.927788069476799e+26
4.784297139151632,0.1505011165572538,6.927027068512108e+26
4.784703069674214,0.15053382755814473,6.926266078577662e+26
4.785109000196796,0.15056654194747404,6.925505099686097e+26
4.785514930719378,0.15059925972491542,6.924744131850052e+26
4.7859208612419595,0.15063198089014274,6.923983175082158e+26
4.786326791764542,0.1506647054428295,6.923222229395056e+26
4.786732722287124,0.15069743338264935,6.922461294801379e+26
4.7871386528097055,0.15073016470927567,6.921700371313759e+26
4.787544583332288,0.15076289942238177,6.920939458944828e+26
4.787950513854869,0.15079563752164094,6.920178557707214e+26
4.788356444377452,0.15082837900672627,6.919417667613546e+26
4.788762374900033,0.15086112387731085,6.918656788676452e+26
4.789168305422615,0.15089387213306754,6.91789592090856e+26
4.789574235945197,0.15092662377366925,6.91713506432249e+26
4.789980166467779,0.15095937879878865,6.916374218930872e+26
4.790386096990361,0.15099213720809843,6.915613384746323e+26
4.790792027512943,0.15102489900127108,6.914852561781467e+26
4.791197958035525,0.15105766417797906,6.914091750048922e+26
